Transaction ID,Customer Name,Merchant Name,Transaction Date,Transaction Amount (INR),Fraud Risk,Fraud Type,State,Card Type,Bank,IsFraud,Fraud Score,Transaction Category,Merchant Location
22240176.475721914,Lagan Dara,Myntra,19-11-2024,6817.306142480727,High,Card Skimming,Tamil Nadu,Amex,SBI,0.0,51.7013551296868,Electronics,Jaipur
14957489.378302097,Aradhya Gandhi,Big Bazaar,17-03-2024,24483.3474118378,High,Identity Theft,Karnataka,Amex,Andhra Bank,1.0012357992390746,51.86657265309303,Food Delivery,Delhi
48924515.621970415,Hiran Vaidya,Zomato,20-05-2024,16632.980287017926,Medium,Phishing,Maharashtra,Amex,SBI,0.0,9.994168831833045,Groceries,Bangalore
61895704.510309204,Anaya Sur,Amazon India,18-08-2024,15309.686261137187,Low,Phishing,Gujarat,Amex,Andhra Bank,0.0,45.162917048210055,Electronics,Jaipur
96157536.21665932,Gokul Mammen,Swiggy,18-04-2024,12522.082871375806,Medium,Card Not Present,Rajasthan,Mastercard,SBI,0.0,62.68334240171976,Transportation,Mumbai
81785232.42975125,Anay Dara,Amazon India,01-10-2024,12997.175053759796,Low,Phishing,Delhi,Mastercard,Federal Bank,1.007687548681978,94.61032263868533,Groceries,Bangalore
58449957.96704457,Jivika Cheema,Swiggy,08-04-2024,12186.495210852367,High,Identity Theft,Maharashtra,Amex,ICICI Bank,1.0102461711039994,93.19573037320731,Apparel,Mumbai
86063922.39936848,Alia Baral,Uber,14-03-2024,11207.677919933101,Low,Card Skimming,Rajasthan,Visa,ICICI Bank,0.0,31.588978145198553,Electronics,Bangalore
76956689.71692978,Indrans Madan,Tata Cliq,10-10-2024,11990.116669809398,Low,Phishing,Gujarat,Mastercard,Andhra Bank,1.0135738640110283,60.824976175874504,Transportation,Lucknow
75366038.56420574,Tiya Bir,Amazon India,05-01-2024,9510.6530256144,Low,Account Takeover,Gujarat,Visa,Bank of Baroda,0.0,92.53717278331358,Food Delivery,Chennai
96108206.04554781,Krish Ghose,Amazon India,18-10-2024,25024.966379738613,Low,Card Not Present,Uttar Pradesh,Rupay,Yes Bank,0.9850875471883046,82.81311501212265,Electronics,Delhi
42671204.58822848,Vardaniya Lad,Reliance Digital,08-02-2024,1306.107340140875,High,Card Not Present,Uttar Pradesh,Amex,Yes Bank,0.985952418746507,79.60286753902488,Electronics,Lucknow
83404163.54561469,Lakshit Rout,Lifestyle,02-05-2024,3750.9038773633556,Medium,Card Skimming,Kerala,Amex,SBI,0.0,37.77986735450521,Apparel,Jaipur
53059816.61661229,Zain Dave,Myntra,09-04-2024,19802.063555028388,Medium,Identity Theft,Uttar Pradesh,Visa,HDFC Bank,0.990600770603756,19.184293737464046,E-commerce,Lucknow
68464198.45954026,Uthkarsh Wagle,Swiggy,24-12-2023,13667.121165779598,High,Account Takeover,Tamil Nadu,Mastercard,HDFC Bank,0.0,16.985184713421678,Transportation,Bangalore
10384524.990279656,Ivan Chada,Amazon India,18-03-2024,14741.299810392755,Low,Phishing,Rajasthan,Rupay,Axis Bank,1.0033078375366207,36.95468515613587,Groceries,Jaipur
72242030.54687296,Prisha Guha,Flipkart,06-05-2024,18441.329087912825,Medium,Card Skimming,Delhi,Visa,HDFC Bank,0.0,51.61683017022509,E-commerce,Kochi
36383746.06165598,Shamik Banik,Uber,19-05-2024,23903.865235435052,Low,Card Not Present,Karnataka,Visa,SBI,0.9862131225744573,38.69700675681704,Electronics,Kochi
27007891.394490976,Tarini Bedi,Tata Cliq,21-09-2024,24719.667133215007,Low,Card Not Present,Karnataka,Amex,Kotak Bank,0.0,84.677614071971,Transportation,Ahmedabad
58747915.06935483,Madhav Badami,Uber,06-08-2024,10830.34468492082,Medium,Account Takeover,Maharashtra,Mastercard,SBI,0.9956600555291417,31.38606636297448,Apparel,Bangalore
18014063.939815644,Shalv Swaminathan,Big Bazaar,28-10-2024,7871.398914230513,Critical,Card Not Present,Uttar Pradesh,Amex,Axis Bank,0.0,93.70785797414335,Groceries,Chennai
71864575.64063251,Aayush Keer,Swiggy,09-05-2024,3610.7580348671504,Low,Phishing,Gujarat,Visa,ICICI Bank,0.0,61.58687418048928,Transportation,Hyderabad
32932143.93608373,Baiju Chokshi,Big Bazaar,01-07-2024,1765.0221732757768,Critical,Card Not Present,Rajasthan,Visa,Bank of Baroda,0.0,36.73871735100599,Electronics,Hyderabad
93641297.310934,Piya Bhat,Reliance Digital,16-10-2024,10100.940546895816,Medium,Card Not Present,Maharashtra,Mastercard,Andhra Bank,0.0,24.153571561368736,Food Delivery,Hyderabad
97681407.74076065,Urvi Ghose,Lifestyle,25-07-2024,8079.151630374597,High,Identity Theft,Karnataka,Visa,Yes Bank,0.0,23.968842303580928,E-commerce,Lucknow
28994777.82888725,Veer Kant,Zomato,01-08-2024,4991.159227320431,Medium,Account Takeover,Rajasthan,Visa,Yes Bank,0.0,21.97810865262864,Transportation,Hyderabad
79187666.40206705,Kabir Anand,Zomato,12-08-2024,18879.56950594677,Low,Identity Theft,Uttar Pradesh,Visa,ICICI Bank,0.9960096228974951,95.14088521729218,Food Delivery,Kochi
94805589.02848543,Biju Dani,Flipkart,21-11-2024,14940.154938648164,Low,Phishing,Uttar Pradesh,Amex,HDFC Bank,0.0,83.9412788569443,Electronics,Bangalore
59495859.40070806,Hunar Dass,Big Bazaar,13-12-2024,7378.458754141972,High,Identity Theft,Gujarat,Visa,Axis Bank,0.0,73.77358775844968,Groceries,Kolkata
49597498.3433925,Madhav Yogi,Swiggy,27-09-2024,13181.69411206383,Medium,Phishing,West Bengal,Amex,Bank of Baroda,0.0,15.272664220993736,Apparel,Mumbai
88893145.40235357,Neelofar Tara,Amazon India,04-04-2024,19242.234263816958,Medium,Card Not Present,Kerala,Visa,Axis Bank,0.0,27.50266747319077,Transportation,Kochi
27039365.59085503,Diya Dey,Myntra,08-09-2024,21357.866322867758,Low,Identity Theft,Uttar Pradesh,Rupay,Axis Bank,0.0,71.4565349881403,Transportation,Delhi
50362365.47155897,Himmat Gala,Big Bazaar,10-03-2024,5081.562114181246,Medium,Identity Theft,Rajasthan,Amex,Kotak Bank,0.0,16.004719060914898,Transportation,Mumbai
14999277.130740948,Aradhya Gandhi,Big Bazaar,17-03-2024,24054.57575023361,High,Identity Theft,Karnataka,Amex,Andhra Bank,0.9938028551387597,51.08026597780927,Food Delivery,Delhi
38356944.2000892,Rati Gulati,Uber,19-12-2023,4635.114373368436,High,Identity Theft,Karnataka,Visa,Yes Bank,0.0,58.10057590688445,Groceries,Ahmedabad
95921297.4839506,Elakshi Dugar,Flipkart,11-02-2024,7166.636051331539,Medium,Identity Theft,Uttar Pradesh,Amex,ICICI Bank,0.0,28.87454640066634,E-commerce,Jaipur
91026995.59348738,Kartik Swaminathan,Zomato,21-10-2024,15954.00069200006,High,Card Not Present,Delhi,Rupay,Andhra Bank,0.0,19.129075238860764,E-commerce,Delhi
93877492.77589528,Arnav Kibe,Swiggy,24-07-2024,23216.257283215502,Medium,Card Skimming,Kerala,Mastercard,ICICI Bank,1.0105714918055406,91.46375128574454,E-commerce,Lucknow
82928121.28952143,Vanya Chaudry,Tata Cliq,02-12-2024,18681.32761026299,Critical,Identity Theft,Delhi,Amex,SBI,0.996996440173125,62.53954658234346,Transportation,Jaipur
51883148.77883058,Nirvaan Shenoy,Lifestyle,29-09-2024,4762.112027039297,Medium,Phishing,Uttar Pradesh,Visa,SBI,0.0,24.1965696690387,Groceries,Kolkata
38733262.66827637,Anvi Venkatesh,Myntra,11-07-2024,14457.686517399003,Low,Card Not Present,Maharashtra,Mastercard,Yes Bank,0.0,41.39576750876584,E-commerce,Jaipur
14112405.634899031,Purab Bora,Zomato,28-07-2024,14415.927667935415,High,Identity Theft,Maharashtra,Amex,Federal Bank,0.0,90.75886768513868,Transportation,Lucknow
91498807.38836083,Samar Iyengar,Myntra,16-10-2024,4659.754328269461,Low,Phishing,Uttar Pradesh,Visa,Kotak Bank,0.0,22.185103000285455,E-commerce,Mumbai
17777147.633668955,Farhan Chowdhury,Lifestyle,15-06-2024,7156.543170773677,Medium,Card Not Present,West Bengal,Visa,Yes Bank,0.0,90.35955293468969,E-commerce,Mumbai
92239595.2238858,Suhana Chada,Reliance Digital,08-08-2024,17411.322640959515,Medium,Account Takeover,Maharashtra,Amex,Kotak Bank,0.0,82.6137456465406,Electronics,Hyderabad
93481469.00125347,Adira Jha,Big Bazaar,29-06-2024,24933.106226134933,Critical,Card Not Present,Karnataka,Visa,ICICI Bank,0.0,68.46548594269804,Electronics,Kolkata
74532826.3964557,Sana Manne,Lifestyle,09-05-2024,11278.104253643833,Critical,Card Skimming,Maharashtra,Rupay,Axis Bank,0.0,27.92304299615749,Transportation,Kochi
39855742.37517462,Ahana  Savant,Swiggy,12-06-2024,4095.1456065589377,Low,Card Not Present,Telangana,Rupay,Federal Bank,0.0,69.18514494216016,Food Delivery,Delhi
51506384.68390623,Shlok Hegde,Uber,26-08-2024,16169.233029399378,Medium,Card Not Present,West Bengal,Rupay,Federal Bank,0.0,77.6834117257956,Apparel,Hyderabad
76334973.89851181,Darshit Ranganathan,Zomato,03-02-2024,7042.230771677785,Critical,Card Skimming,Telangana,Amex,Axis Bank,0.0,49.06687040740357,Groceries,Mumbai
42645201.322100796,Kavya Arya,Myntra,09-05-2024,17323.231515597316,Medium,Card Not Present,West Bengal,Amex,HDFC Bank,0.0,25.834532411129633,Groceries,Hyderabad
42636805.25942486,Amira Iyengar,Flipkart,30-06-2024,231.82217931032682,Low,Identity Theft,Tamil Nadu,Mastercard,ICICI Bank,0.0,46.15988332285989,Apparel,Chennai
98940068.43302546,Vritika Sharma,Lifestyle,08-11-2024,4841.213922696069,Critical,Card Not Present,Maharashtra,Mastercard,Federal Bank,0.0,32.3050705673486,Apparel,Delhi
25086920.980211504,Eshani Batta,Lifestyle,20-12-2023,4599.272471982832,Critical,Card Skimming,West Bengal,Amex,Andhra Bank,0.0,80.82795209544497,E-commerce,Hyderabad
37338598.08329149,Ishita Hegde,Myntra,07-05-2024,3805.7725945520697,Low,Identity Theft,Rajasthan,Visa,Federal Bank,0.0,26.833359161755666,E-commerce,Kochi
93773817.53518924,Yuvraj  Suri,Tata Cliq,13-10-2024,19930.087577278937,Low,Phishing,Karnataka,Amex,Federal Bank,0.9863137540287344,74.33000394572542,E-commerce,Hyderabad
25337183.375234306,Parinaaz Sama,Uber,29-08-2024,15422.01332849629,Medium,Account Takeover,Karnataka,Visa,Andhra Bank,1.0034417326087293,60.10901217554902,Transportation,Ahmedabad
56277042.58801181,Jiya Sathe,Swiggy,24-07-2024,11459.98854828827,Medium,Account Takeover,Tamil Nadu,Mastercard,Andhra Bank,0.0,88.2657318338199,Transportation,Bangalore
27277913.34960174,Drishya Das,Lifestyle,08-02-2024,14124.097137092374,Medium,Identity Theft,Maharashtra,Amex,Yes Bank,0.0,83.85801474703135,Food Delivery,Delhi
93685738.71509814,Vihaan Bhardwaj,Amazon India,29-09-2024,11732.164380393384,Low,Account Takeover,Telangana,Amex,Bank of Baroda,0.0,59.69227254755,Groceries,Chennai
50986661.26747354,Charvi Kaur,Zomato,10-12-2024,15268.236739027963,High,Account Takeover,Tamil Nadu,Amex,Yes Bank,0.9969922738335192,80.44890053890906,Transportation,Kolkata
78051064.08229652,Arhaan Comar,Myntra,25-10-2024,21206.406905158296,Medium,Identity Theft,Uttar Pradesh,Visa,Axis Bank,1.0018368469225392,34.43484044905788,Transportation,Delhi
16844276.94295647,Ranbir Shankar,Zomato,13-11-2024,5549.940856511212,High,Identity Theft,Telangana,Rupay,Axis Bank,0.0,90.3521578280437,Apparel,Chennai
64908476.4119919,Saanvi Dugal,Myntra,09-05-2024,5746.271942713605,High,Phishing,West Bengal,Amex,Bank of Baroda,1.006673427888258,83.18928793805529,E-commerce,Mumbai
65986006.01122443,Miraya Handa,Uber,08-03-2024,16605.104112433768,Low,Card Not Present,Kerala,Mastercard,SBI,0.0,88.29380857667661,Groceries,Chennai
20054026.3655563,Ivana Goyal,Zomato,19-06-2024,8892.58662475414,Low,Card Not Present,Rajasthan,Rupay,Kotak Bank,1.0038489899798233,76.27784754200214,Groceries,Delhi
24614723.04717194,Indranil Dar,Uber,18-06-2024,11907.196898045944,Medium,Card Not Present,Kerala,Amex,Andhra Bank,0.0,32.97866468097824,E-commerce,Kolkata
24028350.891501013,Ranbir Buch,Zomato,29-12-2023,22616.301527833868,Medium,Phishing,Delhi,Rupay,Kotak Bank,0.0,75.13451985508645,E-commerce,Mumbai
79117866.37968579,Badal Atwal,Swiggy,02-08-2024,5778.12601388238,High,Card Not Present,Delhi,Visa,Kotak Bank,0.0,27.42262937215296,Food Delivery,Hyderabad
71789132.20642218,Mahika Shanker,Zomato,07-03-2024,24464.603145888097,Low,Account Takeover,Tamil Nadu,Visa,Bank of Baroda,0.0,95.16441407077892,Apparel,Hyderabad
69327371.72457966,Akarsh Sane,Uber,22-01-2024,24733.46876628567,Low,Card Skimming,Tamil Nadu,Rupay,Bank of Baroda,0.0,63.08908022525624,E-commerce,Hyderabad
58107962.77556223,Taimur Tank,Uber,12-04-2024,19253.800738848615,Low,Account Takeover,Delhi,Visa,ICICI Bank,0.0,74.52533322859375,Transportation,Lucknow
21809209.444865134,Shanaya Kant,Big Bazaar,21-07-2024,11051.713163021885,Medium,Card Not Present,Karnataka,Amex,SBI,0.9907016118773637,38.68831374828365,E-commerce,Ahmedabad
34985389.0842214,Arnav Shan,Amazon India,25-01-2024,4942.2531064610885,Low,Card Skimming,Gujarat,Mastercard,ICICI Bank,0.0,33.03121835437228,Electronics,Kolkata
37676232.174995564,Siya Balakrishnan,Uber,03-08-2024,1918.6626180331843,Low,Phishing,Uttar Pradesh,Amex,ICICI Bank,0.0,17.02631476478205,E-commerce,Lucknow
12596350.380688157,Himmat Vaidya,Lifestyle,09-11-2024,3798.423729572686,Medium,Card Skimming,Rajasthan,Mastercard,ICICI Bank,0.0,19.153352787630148,Apparel,Ahmedabad
48681042.28392332,Madhup Bahl,Flipkart,23-02-2024,11433.009410376018,Medium,Card Skimming,Telangana,Visa,Andhra Bank,0.0,40.06231220536086,Food Delivery,Mumbai
47523377.85811415,Eshani Hari,Myntra,14-06-2024,8129.813733683138,Medium,Phishing,Gujarat,Mastercard,Yes Bank,0.0,65.6070735887062,Transportation,Jaipur
90919101.3516916,Priyansh Chandra,Tata Cliq,26-04-2024,10494.921728686662,Medium,Card Not Present,Maharashtra,Visa,Kotak Bank,0.0,17.7476088072269,Electronics,Ahmedabad
66427832.76042693,Tushar Lata,Lifestyle,09-03-2024,23734.089094263414,Medium,Card Skimming,Kerala,Visa,Axis Bank,0.0,77.50930420375941,Electronics,Ahmedabad
35650437.43055679,Arnav Shan,Amazon India,25-01-2024,4904.294032986821,Low,Card Skimming,Gujarat,Mastercard,ICICI Bank,0.0,33.46298809837283,Electronics,Kolkata
32507562.125214722,Alia Kothari,Big Bazaar,13-03-2024,23578.450261488008,Critical,Card Skimming,Kerala,Rupay,Bank of Baroda,0.0,9.961617797730382,Groceries,Kolkata
27245493.003332503,Kanav Taneja,Flipkart,31-05-2024,6030.9276854828995,Medium,Card Not Present,West Bengal,Visa,Axis Bank,0.0,11.99058435487494,Groceries,Chennai
24226395.48053861,Adah Vyas,Flipkart,06-01-2024,17941.708027880588,Low,Card Not Present,Kerala,Mastercard,Yes Bank,0.0,79.52499972716973,Electronics,Bangalore
76913592.80274348,Ahana  Dube,Flipkart,27-06-2024,18009.265967720527,Low,Card Not Present,Gujarat,Visa,Kotak Bank,0.998897919137721,32.73960489728745,E-commerce,Lucknow
81220159.6800103,Hazel Sahota,Flipkart,30-12-2023,18084.447680842903,Medium,Phishing,Tamil Nadu,Amex,Andhra Bank,0.0,72.86159025879259,Groceries,Jaipur
64517765.98308194,Ryan Krishnan,Tata Cliq,18-02-2024,6688.187118829045,Medium,Card Skimming,Uttar Pradesh,Amex,Kotak Bank,0.0,59.72283537487452,Electronics,Bangalore
20493671.018507004,Tejas Ray,Flipkart,12-02-2024,180.21454373870702,Critical,Phishing,Rajasthan,Rupay,Bank of Baroda,0.0,95.30193596718216,Food Delivery,Mumbai
61337332.40828192,Keya Dixit,Reliance Digital,05-05-2024,17448.992056429935,High,Account Takeover,Gujarat,Amex,Federal Bank,0.0,23.147838372559136,Electronics,Ahmedabad
98485416.92176995,Eva Bajwa,Reliance Digital,15-12-2024,10458.31902122787,Low,Account Takeover,Rajasthan,Mastercard,Federal Bank,0.0,79.24414351831267,Food Delivery,Ahmedabad
75340253.95871924,Advika Bhasin,Swiggy,25-11-2024,24212.992330619687,Medium,Card Not Present,Gujarat,Rupay,SBI,0.0,53.829301070449326,Apparel,Ahmedabad
82661372.63849016,Miraya Goda,Zomato,20-05-2024,10122.007567924626,Medium,Card Skimming,Rajasthan,Mastercard,HDFC Bank,0.0,17.12896904868389,Electronics,Ahmedabad
27850600.04107519,Kiaan Jayaraman,Myntra,24-01-2024,24278.446449950283,Low,Account Takeover,Rajasthan,Amex,Federal Bank,0.0,92.77002048542883,Food Delivery,Jaipur
49248377.31749859,Stuvan Thaman,Lifestyle,29-10-2024,21093.109712696314,High,Identity Theft,West Bengal,Mastercard,ICICI Bank,0.0,60.00149714565304,Apparel,Kolkata
95719004.2205174,Vedika Joshi,Lifestyle,11-10-2024,7422.020668070396,Low,Account Takeover,Delhi,Amex,Andhra Bank,1.0034445369086225,21.839718013261987,Transportation,Jaipur
82375664.27472933,Purab Manne,Zomato,18-11-2024,10781.634699347816,Low,Card Not Present,Karnataka,Rupay,HDFC Bank,0.0,64.69103731752612,Transportation,Ahmedabad
35930203.15097171,Oorja Dhillon,Uber,29-06-2024,3963.4259839446863,Low,Card Not Present,Tamil Nadu,Visa,Kotak Bank,0.0,89.66891698470162,Apparel,Jaipur
22990413.812879305,Lavanya Borde,Myntra,12-08-2024,10920.763037579816,Critical,Identity Theft,Delhi,Amex,HDFC Bank,0.9843016078748135,83.65844179701645,Food Delivery,Kochi
16106343.780304467,Jivin Kala,Reliance Digital,15-12-2024,24236.13257648634,Low,Card Not Present,Rajasthan,Amex,Kotak Bank,1.0032155201966855,86.09530664302278,E-commerce,Bangalore
37035424.33778934,Tejas Thakur,Myntra,18-03-2024,22792.033787743803,Critical,Account Takeover,Maharashtra,Amex,SBI,0.0,54.6970774340231,Groceries,Jaipur
95586952.52557014,Hazel Bawa,Zomato,29-07-2024,17303.641333080875,Critical,Account Takeover,Maharashtra,Visa,SBI,1.004658703043349,29.755486982067506,Electronics,Jaipur
72949969.13655487,Prisha Guha,Flipkart,06-05-2024,18633.976757666293,Medium,Card Skimming,Delhi,Visa,HDFC Bank,0.0,51.671972058535715,E-commerce,Kochi
58278621.02564163,Suhana Chaudhary,Flipkart,05-07-2024,12870.00056048862,Medium,Identity Theft,Delhi,Rupay,SBI,0.0,84.09718901136864,Food Delivery,Lucknow
46755474.1786293,Ojas Kumer,Tata Cliq,26-09-2024,11826.816485509353,High,Identity Theft,Uttar Pradesh,Rupay,Kotak Bank,1.00132121402525,39.48681028986854,Food Delivery,Hyderabad
24839938.528126515,Indranil Dar,Uber,18-06-2024,11723.916775954993,Medium,Card Not Present,Kerala,Amex,Andhra Bank,0.0,31.86040284964937,E-commerce,Kolkata
69363384.62457046,Aayush Keer,Swiggy,09-05-2024,3582.942350673074,Low,Phishing,Gujarat,Visa,ICICI Bank,0.0,61.887707922534716,Transportation,Hyderabad
80430055.87070121,Miraan Shenoy,Flipkart,25-12-2023,1513.5817559480636,Low,Card Not Present,West Bengal,Visa,Kotak Bank,1.0034355021399815,89.24297471667454,Electronics,Chennai
22689265.53891357,Tarini Chhabra,Big Bazaar,31-10-2024,17105.32248616327,Medium,Card Not Present,Rajasthan,Mastercard,Federal Bank,0.9976246958379383,42.36682969381264,Apparel,Mumbai
87898213.17029732,Navya Sachdev,Zomato,18-02-2024,14547.312933868207,Low,Card Not Present,Rajasthan,Mastercard,ICICI Bank,0.9783529669112999,66.10364752445285,Transportation,Ahmedabad
82056895.5437382,Keya Balay,Swiggy,21-11-2024,19322.158121060223,Low,Card Not Present,Maharashtra,Rupay,SBI,0.9889427975495189,95.0237113049225,Food Delivery,Jaipur
90905273.29731898,Mamooty Saha,Amazon India,24-03-2024,4714.0585398306885,Medium,Phishing,Tamil Nadu,Amex,Kotak Bank,0.0,86.13647108003943,E-commerce,Mumbai
36731710.972783364,Parinaaz Sethi,Big Bazaar,25-01-2024,15006.895257972621,Low,Card Skimming,Delhi,Amex,Axis Bank,0.0,49.820096836969654,Apparel,Lucknow
97667914.37729007,Kanav Bains,Myntra,22-11-2024,2187.4281418411833,High,Account Takeover,West Bengal,Visa,Yes Bank,0.0,33.99287879375706,Transportation,Lucknow
81167861.52189271,Badal Atwal,Swiggy,02-08-2024,5765.653078707903,High,Card Not Present,Delhi,Visa,Kotak Bank,0.0,27.25895441123314,Food Delivery,Hyderabad
84236142.92139812,Misha Kashyap,Flipkart,29-10-2024,840.7946509499699,Medium,Card Skimming,Tamil Nadu,Mastercard,Bank of Baroda,0.0,25.91669645352621,Electronics,Hyderabad
68310470.89629108,Aarav Chopra,Uber,30-05-2024,1636.6180458466633,Medium,Phishing,Maharashtra,Mastercard,SBI,1.0047562910445205,53.868272324926856,Food Delivery,Mumbai
24346598.934563465,Adah Vyas,Flipkart,06-01-2024,17808.515558353167,Low,Card Not Present,Kerala,Mastercard,Yes Bank,0.0,79.3698154578037,Electronics,Bangalore
29400880.123039648,Veer Srinivasan,Uber,27-09-2024,8527.566525601687,High,Phishing,Tamil Nadu,Rupay,HDFC Bank,1.0094744764467165,42.64985532045326,Transportation,Chennai
15556611.474445326,Divij Master,Swiggy,13-06-2024,4116.256428613592,Medium,Account Takeover,Maharashtra,Rupay,Yes Bank,0.0,39.3687614820596,Transportation,Kochi
37748054.89464078,Anaya Bobal,Lifestyle,20-03-2024,14902.303873586785,Critical,Identity Theft,Maharashtra,Visa,Andhra Bank,0.0,85.04067831810622,Food Delivery,Kolkata
69795710.87540409,Kanav Dewan,Myntra,12-01-2024,18359.297067826028,High,Card Skimming,Delhi,Visa,Andhra Bank,0.0,18.325967239538652,Transportation,Ahmedabad
78848838.07791229,Neysa Contractor,Lifestyle,28-01-2024,17313.13095904563,High,Card Not Present,Rajasthan,Mastercard,Andhra Bank,1.0019080461451844,24.08723987788784,Food Delivery,Mumbai
28421476.744386528,Navya Thaker,Reliance Digital,21-07-2024,10825.732434427073,Medium,Card Not Present,Tamil Nadu,Rupay,HDFC Bank,0.0,27.381920867228537,E-commerce,Kolkata
19548981.66207377,Parinaaz Suresh,Tata Cliq,03-03-2024,20884.661290951884,Low,Phishing,Rajasthan,Rupay,SBI,0.0,91.34431357418478,E-commerce,Delhi
37720577.794550724,Vedika Devan,Amazon India,06-05-2024,14135.263536837165,Low,Identity Theft,Rajasthan,Amex,Kotak Bank,0.0,26.817860829826714,E-commerce,Delhi
17871556.829069924,Kaira Jhaveri,Lifestyle,04-03-2024,3640.344697664918,High,Account Takeover,Maharashtra,Rupay,Bank of Baroda,1.0014645878147639,92.69009719334358,Groceries,Mumbai
79741197.66149135,Aniruddh Gala,Uber,02-06-2024,19382.791220097777,High,Identity Theft,Delhi,Visa,Andhra Bank,0.0,27.89979164591875,Food Delivery,Kochi
36241894.2824423,Shamik Banik,Uber,19-05-2024,23740.533854678113,Low,Card Not Present,Karnataka,Visa,SBI,0.9925085687811867,38.988098346700646,Electronics,Kochi
22540436.96341161,Samar Seshadri,Amazon India,18-05-2024,12518.360070439234,High,Phishing,Karnataka,Visa,Yes Bank,0.0,22.843715792894542,Transportation,Kochi
10641754.97393607,Siya Varkey,Amazon India,21-04-2024,4159.126892211349,High,Account Takeover,Telangana,Amex,Axis Bank,0.0,19.091448426953594,Groceries,Chennai
62649138.16891242,Jivin Sarkar,Big Bazaar,24-04-2024,19157.61141790552,Medium,Phishing,Telangana,Rupay,ICICI Bank,0.9989177933107496,11.987602519328277,Food Delivery,Lucknow
87373048.58321854,Kismat Aurora,Reliance Digital,24-09-2024,20766.667328857893,Medium,Account Takeover,Gujarat,Amex,SBI,0.0,48.698366252565464,Food Delivery,Hyderabad
23478090.5575852,Yuvraj  Jaggi,Tata Cliq,30-05-2024,16588.48144022534,Medium,Phishing,West Bengal,Visa,Federal Bank,0.0,16.81585586092807,Transportation,Hyderabad
80550768.24251671,Dishani Kala,Amazon India,21-07-2024,21857.368640466844,Low,Card Skimming,Rajasthan,Mastercard,Bank of Baroda,0.0,17.041405762169823,Electronics,Bangalore
44452015.41221022,Faiyaz Gandhi,Lifestyle,23-11-2024,6279.6247943570215,Low,Account Takeover,Maharashtra,Amex,Kotak Bank,0.0,14.58164152100753,Transportation,Mumbai
22646760.062838987,Samar Seshadri,Amazon India,18-05-2024,12410.116017127208,High,Phishing,Karnataka,Visa,Yes Bank,0.0,23.010156165720645,Transportation,Kochi
89376512.21402647,Anya Sastry,Swiggy,19-07-2024,2516.9787112663194,High,Card Skimming,Kerala,Rupay,ICICI Bank,0.0,69.74894953631264,Food Delivery,Bangalore
77323235.03768334,Ahana  Dube,Flipkart,27-06-2024,17982.558849795612,Low,Card Not Present,Gujarat,Visa,Kotak Bank,1.0013389906249162,33.26641947556178,E-commerce,Lucknow
19090543.64019708,Tarini Biswas,Reliance Digital,25-04-2024,10756.379782657674,Low,Card Not Present,Uttar Pradesh,Rupay,Axis Bank,0.0,16.102911383148765,Food Delivery,Ahmedabad
84975751.50259046,Ojas Dave,Uber,16-06-2024,10245.12557446244,High,Identity Theft,Delhi,Mastercard,HDFC Bank,0.0,66.30021989157488,Apparel,Jaipur
40351810.036767006,Tanya Mani,Swiggy,28-05-2024,14042.995661123869,High,Card Not Present,Delhi,Rupay,Kotak Bank,0.0,61.845356108032846,Groceries,Kochi
85430712.83572707,Eva Sharma,Amazon India,28-10-2024,18821.060263127147,Critical,Account Takeover,Uttar Pradesh,Visa,Axis Bank,0.0,29.750636465060612,Transportation,Delhi
93814332.18980397,Madhav Jha,Reliance Digital,10-04-2024,16332.286954968966,Critical,Card Not Present,Karnataka,Rupay,Federal Bank,0.0,21.82272481178402,Food Delivery,Chennai
50926839.4695392,Nirvaan Shenoy,Lifestyle,29-09-2024,4813.160846332926,Medium,Phishing,Uttar Pradesh,Visa,SBI,0.0,23.93539720072062,Groceries,Kolkata
27208704.681826565,Ryan Rastogi,Lifestyle,18-06-2024,19499.674322772178,High,Identity Theft,Tamil Nadu,Amex,Andhra Bank,0.9991247180233004,23.74605006100843,E-commerce,Mumbai
21598541.639055613,Nehmat Kar,Lifestyle,19-12-2023,14779.620506230785,Low,Card Skimming,Telangana,Mastercard,Kotak Bank,0.0,88.63611869969135,Food Delivery,Jaipur
50999092.7774793,Khushi Jhaveri,Lifestyle,16-02-2024,22309.80946335564,Low,Card Skimming,Uttar Pradesh,Mastercard,Yes Bank,0.0,33.20110736676196,Food Delivery,Bangalore
52400594.24131507,Trisha Manda,Myntra,16-10-2024,8238.606297666007,High,Account Takeover,Telangana,Mastercard,ICICI Bank,0.0,91.48211792723575,Groceries,Bangalore
63654632.58700253,Vanya Mannan,Lifestyle,19-05-2024,22693.957258523373,Low,Account Takeover,Telangana,Visa,Federal Bank,0.0,28.30322911953262,Electronics,Hyderabad
51452356.927646585,Ira Chaudhry,Lifestyle,10-01-2024,4489.618832908037,High,Identity Theft,Karnataka,Rupay,SBI,0.0,21.969352037643677,Electronics,Jaipur
12769230.734143967,Rania Subramanian,Tata Cliq,28-09-2024,8836.337070906977,Low,Account Takeover,Kerala,Rupay,ICICI Bank,0.0,64.81865053748828,E-commerce,Kolkata
